Message,num_words,num_uppercase,num_lowercase_words,num_chars,num_special_chars,num_links,num_spam_words,num_digits,label
COME BACK TO TAMPA FFFFUUUUUUU,5,26,0,30,0,0,0,0,ham
"2 celebrate my bday, y else?",6,0,5,29,2,0,0,1,ham
Merry christmas to u too annie!,6,1,5,31,1,0,0,0,ham
Please tell me you have some of that special stock you were talking about,14,1,13,73,0,0,0,0,ham
I sent them. Do you like?,6,2,4,25,2,0,0,0,ham
"Awesome, be there in a minute",6,1,5,29,1,0,0,0,ham
"And that is the problem. You walk around in ""julianaland"" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It's not that you don't know why I'm upset--it's that you don't listen when i tell you WHAT is going to upset me. Then you want to be surprised when I'm mad.",76,11,68,379,15,0,0,0,ham
I've told you everything will stop. Just dont let her get dehydrated.,12,2,10,69,3,0,0,0,ham
Or I guess  &lt;#&gt;  min,5,2,3,26,5,0,0,0,ham
I'm home. Ard wat time will u reach?,8,2,6,36,3,0,0,0,ham
"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@",79,23,52,324,38,0,0,1,ham
"If you want to mapquest it or something look up ""usf dogwood drive"", that's the tiny street where the parking lot is",22,1,21,116,4,0,0,0,ham
Aight should I just plan to come up later tonight?,10,2,8,50,1,0,0,0,ham
Die... I accidentally deleted e msg i suppose 2 put in e sim archive. Haiz... I so sad...,18,4,13,89,10,0,0,1,ham
"Sorry I flaked last night, shit's seriously goin down with my roommate, what you up to tonight?",17,2,15,95,4,0,0,0,ham
He said i look pretty wif long hair wat. But i thk he's cutting quite short 4 me leh.,19,2,16,85,3,0,0,1,ham
Ranjith cal drpd Deeraj and deepak 5min hold,8,2,6,44,0,0,0,1,ham
CHEERS FOR CALLIN BABE.SOZI CULDNT TALKBUT I WANNATELL U DETAILS LATER WENWECAN CHAT PROPERLY X,15,80,0,95,1,0,0,0,ham
Hey u still at the gym?,6,1,5,23,1,0,0,0,ham
Much better now thanks lol,5,1,4,26,0,0,0,0,ham
Wa... U so efficient... Gee... Thanx...,6,4,2,39,12,0,0,0,ham
3. You have received your mobile content. Enjoy,8,2,5,47,2,0,0,1,ham
S but not able to sleep.,6,1,5,24,1,0,0,0,ham
I'll pick you up at about 5.15pm to go to taunton if you still want to come.,17,1,16,76,3,0,0,3,ham
Oh :-)only 4 outside players allowed to play know,9,1,7,49,3,0,0,1,ham
I anything lor.,3,1,2,15,1,0,0,0,ham
Erutupalam thandiyachu,2,1,1,22,0,0,0,0,ham
"Y cant u try new invention to fly..i'm not joking.,",10,1,9,51,5,0,0,0,ham
No..its ful of song lyrics..,5,1,4,28,4,0,0,0,ham
"What do u reckon as need 2 arrange transport if u can't do it, thanks",15,1,13,69,2,0,0,1,ham
True lov n care wil nevr go unrecognized. though somone often makes mistakes when valuing it. but they will definitly undrstnd once when they start missing it.,27,1,26,159,3,0,0,0,ham
Shopping? Eh ger i toking abt syd leh...Haha,8,3,5,44,4,0,0,0,ham
What not under standing.,4,1,3,24,1,0,0,0,ham
have * good weekend.,4,0,3,20,2,0,0,0,ham
Call me when you get the chance plz &lt;3,9,1,8,41,2,0,0,1,ham
The new deus ex game comin early next yr,9,1,8,40,0,0,0,0,ham
My computer just fried the only essential part we don't keep spares of because my fucking idiot roommates looovvve leaving the thing running on full  &lt;#&gt; /7,27,1,25,162,7,0,0,1,ham
"My friend, she's studying at warwick, we've planned to go shopping and to concert tmw, but it may be canceled, havn't seen  for ages, yeah we should get together sometime!",30,1,29,171,9,0,0,0,ham
Probably a couple hours tops,5,1,4,28,0,0,0,0,ham
"LOL .. *grins* .. I'm not babe, but thanks for thinking of me!",13,4,9,62,9,0,0,0,ham
Man this bus is so so so slow. I think you're gonna get there before me,16,2,14,71,2,0,0,0,ham
"In case you wake up wondering where I am, I forgot I have to take care of something for grandma today, should be done before the parade",27,4,23,135,2,0,0,0,ham
Ok,1,1,0,2,0,0,0,0,ham
Nvm take ur time.,4,1,3,17,1,0,0,0,ham
So wat's da decision?,4,1,3,21,2,0,0,0,ham
Wot is u up 2 then bitch?,7,1,5,25,1,0,0,1,ham
Stupid.its not possible,3,1,2,23,1,0,0,0,ham
She told to hr that he want posting in chennai:)because i'm working here:),13,1,12,74,5,0,0,0,ham
Mobile Club: Choose any of the top quality items for your mobile. 7cfca1a,13,3,10,73,2,0,0,2,ham
When are you guys leaving?,5,1,4,26,1,0,0,0,ham
Not able to do anything.,5,1,4,24,1,0,0,0,ham
Ü takin linear algebra today?,5,1,4,29,1,0,0,0,ham
This weekend is fine (an excuse not to do too much decorating),12,1,11,62,2,0,0,0,ham
"Sorry I missed you babe. I was up late and slept in. I hope you enjoy your driving lesson, boytoy. I miss you too ... *teasing kiss*",27,5,21,132,9,0,0,0,ham
Now project pa. After that only i can come.,9,2,7,43,2,0,0,0,ham
"Sure, whenever you show the fuck up &gt;:(",8,1,7,42,5,0,0,0,ham
That was random saw my old roomate on campus. He graduated,11,2,9,58,1,0,0,0,ham
"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm",26,6,18,161,10,0,0,21,ham
"Men always needs a beautiful, intelligent, caring, loving, adjustable, cooperative wife. But the law allows only one wife....",18,2,16,125,10,0,0,0,ham
That sucks. So what do you got planned for your yo valentine? I am your yo valentine aren't I?,19,4,15,94,4,0,0,0,ham
"Just got part Nottingham - 3 hrs 63miles. Good thing i love my man so much, but only doing 40mph. Hey ho",22,4,16,104,4,0,0,5,ham
What to think no one saying clearly. Ok leave no need to ask her. I will go if she come or not,22,3,19,94,2,0,0,0,ham
Hi good mornin.. Thanku wish u d same..,8,2,6,39,4,0,0,0,ham
Actually I decided I was too hungry so I haven't left yet :V,13,5,8,60,2,0,0,0,ham
I've sent ü my part..,5,1,4,21,3,0,0,0,ham
Cos i was out shopping wif darren jus now n i called him 2 ask wat present he wan lor. Then he started guessing who i was wif n he finally guessed darren lor.,34,2,31,158,2,0,0,1,ham
"I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec £1.50ea. OTBox 731 LA1 7WS. )",35,20,20,162,11,0,0,15,ham
Understand. his loss is my gain :) so do you work? School?,12,2,9,58,5,0,0,0,ham
HOW ARE U? I HAVE MISSED U! I HAVENT BEEN UP 2 MUCH A BIT BORED WITH THE HOLIDAY WANT 2 GO BAK 2 COLLEGE! SAD ISNT IT?xx,28,84,0,120,4,0,0,3,ham
"Hiya, probably coming home * weekend after next",8,1,6,47,2,0,0,0,ham
Don't forget though that I love you .... And I walk beside you. Watching over you and keeping your heart warm.,21,5,15,110,7,0,0,0,ham
I wish things were different. I wonder when i will be able to show you how much i value you. Pls continue the brisk walks no drugs without askin me please and find things to laugh about. I love you dearly.,41,4,37,205,4,0,0,0,ham
Ok both our days. So what are you making for dinner tonite? Am I invited?,15,4,11,73,3,0,0,0,ham
IM LATE TELLMISS IM ON MY WAY,7,23,0,29,0,0,0,0,ham
Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:,28,6,22,152,7,0,0,0,ham
Normally i use to drink more water daily:),8,1,7,42,2,0,0,0,ham
Dare i ask... Any luck with sorting out the car?,10,2,8,48,4,0,0,0,ham
"Party's at my place at usf, no charge (but if you can contribute in any way it is greatly appreciated) and yeah, we got room for one more",28,1,27,137,5,0,0,0,ham
I've been trying to reach him without success,8,1,7,45,1,0,0,0,ham
when you and derek done with class?,7,0,7,35,1,0,0,0,ham
Never y lei... I v lazy... Got wat? Dat day ü send me da url cant work one...,18,4,14,77,10,0,0,0,ham
Never try alone to take the weight of a tear that comes out of ur heart and falls through ur eyes... Always remember a STUPID FRIEND is here to share... BSLVYL,31,20,26,159,6,0,0,0,ham
Hey mate. Spoke to the mag people. We‘re on.  the is deliver by the end of the month. Deliver on the 24th sept. Talk later.,25,5,20,123,6,0,0,2,ham
Hope you are having a good week. Just checking in,10,2,8,49,1,0,0,0,ham
"Haha, my friend tyler literally just asked if you could get him a dubsack",14,1,13,73,1,0,0,0,ham
Great. Have a safe trip. Dont panic surrender all.,9,3,6,50,3,0,0,0,ham
"SYMPTOMS when U are in love: ""1.U like listening songs 2.U get stopped where u see the name of your beloved 3.U won't get angry when your",27,12,22,137,6,0,0,3,ham
Sun ah... Thk mayb can if dun have anythin on... Thk have to book e lesson... E pilates is at orchard mrt u noe hor...,25,4,21,118,12,0,0,0,ham
Try to do something dear. You read something for exams,10,2,8,54,1,0,0,0,ham
"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear",30,20,15,151,5,0,0,8,ham
Gettin rdy to ship comp,5,1,4,23,0,0,0,0,ham
I am in hospital da. . I will return home in evening,12,2,9,52,2,0,0,0,ham
PISS IS TALKING IS SOMEONE THAT REALISE U THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS),17,71,0,90,3,0,0,0,ham
Think + da. You wil do.,6,2,3,23,3,0,0,0,ham
I'm awake oh. What's up.,5,2,3,24,4,0,0,0,ham
Good afternoon my boytoy. How goes that walking here and there day ? Did you get that police abstract? Are you still out and about? I wake and miss you babe,31,5,25,156,4,0,0,0,ham
How much u trying to get?,6,1,5,25,1,0,0,0,ham
"Come around  &lt;DECIMAL&gt; pm vikky..i'm otside nw, il come by tht time",12,8,10,73,8,0,0,0,ham
Tell me again what your address is,7,1,6,34,0,0,0,0,ham
"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)",27,36,5,158,17,0,0,0,ham
Should i buy him a blackberry bold 2 or torch. Should i buy him new or used. Let me know. Plus are you saying i should buy the  &lt;#&gt; g wifi ipad. And what are you saying about the about the  &lt;#&gt; g?,43,5,37,208,15,0,0,1,ham
But you were together so you should be thinkin about him,11,1,10,56,0,0,0,0,ham
hiya hows it going in sunny africa? hope u r avin a good time. give that big old silver back a big kiss from me.,25,0,25,112,3,0,0,0,ham
At WHAT TIME should i come tomorrow,7,9,4,35,0,0,0,0,ham
Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd,32,26,17,156,7,0,0,15,ham
Omg how did u know what I ate?,8,2,6,30,1,0,0,0,ham
:( but your not here....,5,0,4,24,6,0,0,0,ham
Not directly behind... Abt 4 rows behind ü...,8,2,5,45,6,0,0,1,ham
No plans yet. What are you doing ?,8,2,5,34,2,0,0,0,ham
Hi ....My engagement has been fixd on  &lt;#&gt; th of next month. I know its really shocking bt....hmm njan vilikkam....t ws al of a sudn;-(.,25,3,22,142,22,0,0,0,ham
Not course. Only maths one day one chapter with in one month we can finish.,15,2,13,75,2,0,0,0,ham
Wow didn't think it was that common. I take it all back ur not a freak! Unless u chop it off:-),21,3,18,95,6,0,0,0,ham
Noooooooo please. Last thing I need is stress. For once in your life be fair.,15,4,11,77,3,0,0,0,ham
U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm,24,7,17,158,5,0,0,26,ham
I wanted to wish you a Happy New Year and I wanted to talk to you about some legal advice to do with when Gary and I split but in person. I'll make a trip to Ptbo for that. I hope everything is good with you babe and I love ya :),52,11,40,229,5,0,0,0,ham
Have you not finished work yet or something?,8,1,7,44,1,0,0,0,ham
Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow,27,3,20,117,6,0,0,0,ham
Right it wasnt you who phoned it was someone with a number like yours!,14,1,13,70,1,0,0,0,ham
It's ok i wun b angry. Msg u aft i come home tonight.,13,2,11,53,3,0,0,0,ham
I had a good time too. Its nice to do something a bit different with my weekends for a change. See ya soon,23,3,20,106,2,0,0,0,ham
Yo sorry was in the shower sup,7,1,6,30,0,0,0,0,ham
Full heat pa:-) i have applyed oil pa.,8,1,7,38,4,0,0,0,ham
I'm stuck in da middle of da row on da right hand side of da lt...,16,1,15,66,4,0,0,0,ham
Have you laid your airtel line to rest?,8,1,7,39,1,0,0,0,ham
Hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing,23,1,20,96,0,0,0,2,ham
And I don't plan on staying the night but I prolly won't be back til late,16,3,13,73,2,0,0,0,ham
THANX 4 PUTTIN DA FONE DOWN ON ME!!,8,25,0,35,2,0,0,1,ham
"I need an 8th but I'm off campus atm, could I pick up in an hour or two?",18,3,15,72,3,0,0,1,ham
"Oh... Haha... Den we shld had went today too... Gee, nvm la... Kaiez, i dun mind goin jazz oso... Scared hiphop open cant catch up...",25,6,19,133,20,0,0,0,ham
Been running but only managed 5 minutes and then needed oxygen! Might have to resort to the roller option!,19,2,16,106,2,0,0,1,ham
We live in the next  &lt;#&gt; mins,7,1,6,35,5,0,0,0,ham
Y de asking like this.,5,1,4,22,1,0,0,0,ham
Just glad to be talking to you.,7,1,6,31,1,0,0,0,ham
Wat time ü finish?,4,1,3,18,1,0,0,0,ham
Sorry da. I gone mad so many pending works what to do.,12,2,10,54,2,0,0,0,ham
How much you got for cleaning,6,1,5,29,0,0,0,0,ham
hows my favourite person today? r u workin hard? couldn't sleep again last nite nearly rang u at 4.30,19,0,18,101,4,0,0,3,ham
Ü called dad oredi...,4,1,3,21,3,0,0,0,ham
Good. do you think you could send me some pix? I would love to see your top and bottom...,19,2,17,89,5,0,0,0,ham
Nvm... I'm going to wear my sport shoes anyway... I'm going to be late leh.,15,3,12,75,9,0,0,0,ham
THIS IS A LONG FUCKIN SHOWR,6,22,0,27,0,0,0,0,ham
"Received, understood n acted upon!",5,1,4,34,2,0,0,0,ham
They finally came to fix the ceiling.,7,1,6,37,1,0,0,0,ham
"U need my presnts always bcz U cant mis love. ""jeevithathile irulinae neekunna prakasamanu sneham"" prakasam ennal prabha 'That mns prabha is'LOVE' Got it. Dont mis me....",27,9,21,170,11,0,0,0,ham
I'm on the bus. Love you,6,2,4,24,2,0,0,0,ham
Lol ... I knew that .... I saw him in the dollar store,13,3,8,54,7,0,0,0,ham
Only saturday and sunday holiday so its very difficult:),9,1,8,56,2,0,0,0,ham
Everybody had fun this evening. Miss you.,7,2,5,41,2,0,0,0,ham
Oh wow thats gay. Will firmware update help,8,2,6,43,1,0,0,0,ham
These won't do. Have to move on to morphine,9,2,7,43,2,0,0,0,ham
How come i din c ü... Yup i cut my hair...,11,2,9,42,6,0,0,0,ham
K k pa Had your lunch aha.,7,2,5,26,1,0,0,0,ham
Oh ho. Is this the first time u use these type of words,13,2,11,55,1,0,0,0,ham
Captain vijaykanth is doing comedy in captain tv..he is drunken :),11,1,9,66,4,0,0,0,ham
Of course. I guess god's just got me on hold right now.,12,2,10,55,3,0,0,0,ham
Do you hide anythiing or keeping distance from me,9,1,8,49,0,0,0,0,ham
Havent.,1,1,0,7,1,0,0,0,ham
You are being ripped off! Get your mobile content from www.clubmoby.com call 08717509990 poly/true/Pix/Ringtones/Games six downloads for only 3,19,5,14,143,7,0,0,12,ham
Sorry i din lock my keypad.,6,1,5,27,1,0,0,0,ham
Did u got that persons story,6,1,5,28,0,0,0,0,ham
Are you planning to come chennai?,6,1,5,33,1,0,0,0,ham
God created gap btwn ur fingers so dat sum1 vry special will fill those gaps by holding ur hands.. Now plz dont ask y he created so much gap between legs !!!,32,2,29,157,5,0,0,1,ham
We are okay. Going to sleep now. Later,8,3,5,38,2,0,0,0,ham
Lol yes. But it will add some spice to your day.,11,2,9,48,2,0,0,0,ham
Hope you are having a great day.,7,1,6,32,1,0,0,0,ham
Our Prasanth ettans mother passed away last night. Just pray for her and family.,14,3,11,80,2,0,0,0,ham
"K, I'll work something out",5,2,3,26,2,0,0,0,ham
This message is from a great Doctor in India:-): 1) Do not drink APPY FIZZ. It contains Cancer causing age,20,14,11,106,6,0,0,1,ham
I cant pick the phone right now. Pls send a message,11,2,9,51,1,0,0,0,ham
You call him and tell now infront of them. Call him now.,12,2,10,56,2,0,0,0,ham
Ok no prob...,3,1,2,13,3,0,0,0,ham
Ladies first and genus second k .,7,1,5,33,1,0,0,0,ham
No. Yes please. Been swimming?,5,3,2,30,3,0,0,0,ham
Mum not going robinson already.,5,1,4,31,1,0,0,0,ham
Ok set let u noe e details later...,8,1,7,35,3,0,0,0,ham
Not..tel software name..,3,1,2,24,4,0,0,0,ham
I send the print  outs da.,6,1,5,26,1,0,0,0,ham
IM REALY SOZ IMAT MY MUMS 2NITE WHAT ABOUT 2MORO,10,37,0,48,0,0,0,2,ham
